ID,Node 01(Lt A),Node 02(Open Area),Node 03(Com Eng Lab)
6,-78,-68,-55
6,-80,-67,-55
6,-80,-68,-54
6,-81,-67,-55
6,-80,-68,-55
6,-80,-68,-54
6,-79,-68,-55
6,-81,-67,-54
6,-79,-67,-54
6,-80,-67,-53
6,-80,-68,-53
6,-82,-67,-53
6,-80,-67,-54
6,-80,-68,-53
6,-80,-68,-53
6,-79,-68,-53
6,-79,-68,-53
6,-81,-67,-53
6,-79,-68,-53
6,-82,-67,-53
6,-81,-68,-53
6,-80,-67,-53
6,-80,-67,-53
6,-81,-68,-52
6,-83,-68,-52
6,-80,-67,-52
6,-81,-68,-52
6,-78,-67,-52
6,-81,-68,-52
6,-80,-68,-52
6,-78,-68,-52
6,-80,-68,-52
6,-80,-68,-51
6,-79,-68,-52
6,-80,-68,-52
6,-78,-68,-53
6,-80,-68,-53
6,-79,-68,-53
6,-78,-67,-53
6,-78,-67,-52
6,-79,-68,-52
6,-81,-68,-53
6,-80,-68,-53
6,-79,-68,-52
6,-79,-68,-52
6,-78,-68,-52
6,-78,-68,-52
7,-79,-73,-35
7,-78,-70,-31
7,-80,-69,-29
7,-81,-70,-29
7,-80,-71,-29
7,-77,-71,-29
7,-81,-70,-29
7,-78,-71,-29
7,-78,-72,-29
7,-81,-71,-29
7,-79,-69,-29
7,-81,-71,-29
7,-80,-71,-29
7,-80,-70,-29
7,-78,-70,-29
7,-78,-71,-29
7,-80,-71,-29
7,-78,-70,-29
7,-77,-72,-29
7,-79,-71,-29
7,-79,-72,-29
7,-80,-70,-29
7,-81,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-79,-69,-29
7,-80,-69,-29
7,-80,-72,-29
7,-78,-71,-29
7,-79,-69,-28
7,-80,-70,-29
7,-79,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-78,-69,-29
7,-80,-69,-29
7,-79,-69,-29
7,-80,-69,-30
7,-79,-69,-32
7,-80,-68,-33
7,-80,-69,-33
7,-80,-70,-32
7,-79,-70,-32
7,-80,-70,-32
7,-80,-71,-32
7,-81,-70,-32
7,-80,-70,-32
7,-80,-70,-34
7,-80,-70,-31
7,-80,-70,-32
7,-80,-69,-34
7,-77,-71,-37
7,-80,-70,-34
7,-79,-71,-35
7,-79,-70,-35
7,-80,-70,-34
7,-80,-71,-34
7,-79,-71,-34
7,-81,-70,-36
7,-80,-70,-34
7,-80,-71,-34
7,-79,-70,-35
7,-81,-71,-35
7,-79,-72,-35
7,-78,-71,-35
7,-79,-70,-34
7,-81,-69,-36
7,-78,-70,-34
7,-78,-70,-34
7,-78,-70,-34
7,-78,-68,-34
7,-79,-70,-35
7,-81,-68,-34
7,-80,-70,-34
7,-78,-72,-33
7,-81,-70,-32
7,-80,-69,-33
7,-78,-71,-34
7,-80,-71,-35
7,-80,-70,-37
7,-80,-70,-36
7,-80,-70,-35
7,-79,-71,-34
7,-81,-69,-33
7,-79,-69,-36
7,-81,-69,-32
7,-79,-70,-31
7,-80,-70,-31
7,-79,-68,-31
7,-80,-70,-32
7,-80,-70,-32
7,-78,-72,-32
7,-79,-70,-32
7,-79,-71,-31
7,-81,-70,-32
7,-81,-70,-32
7,-80,-70,-32
7,-82,-71,-31
7,-79,-71,-29
7,-80,-71,-29
7,-79,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-79,-70,-29
7,-81,-71,-29
7,-80,-70,-29
7,-81,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-80,-69,-29
7,-80,-70,-29
7,-79,-69,-31
7,-80,-69,-32
7,-81,-69,-29
7,-79,-71,-29
7,-80,-70,-29
7,-81,-71,-29
7,-81,-70,-29
7,-81,-72,-29
7,-79,-70,-29
7,-78,-70,-29
7,-81,-71,-29
7,-81,-70,-29
7,-80,-71,-29
7,-79,-72,-30
7,-80,-71,-31
7,-80,-70,-31
7,-80,-71,-30
7,-79,-71,-29
7,-78,-71,-29
7,-80,-71,-29
7,-78,-70,-29
7,-78,-71,-29
7,-79,-70,-29
7,-80,-69,-29
7,-79,-69,-29
7,-80,-69,-29
7,-80,-69,-29
7,-82,-70,-29
7,-82,-70,-30
7,-81,-71,-30
7,-80,-70,-29
7,-80,-69,-29
7,-80,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-81,-70,-29
7,-81,-70,-29
7,-80,-69,-29
7,-80,-71,-29
7,-79,-69,-29
7,-79,-69,-29
7,-80,-70,-29
7,-80,-70,-30
7,-79,-70,-29
7,-81,-70,-29
7,-79,-70,-29
7,-83,-70,-31
7,-79,-70,-30
7,-81,-70,-30
7,-80,-70,-29
7,-80,-71,-29
7,-80,-70,-29
7,-81,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-81,-70,-29
7,-79,-71,-29
7,-80,-70,-29
7,-80,-70,-29
7,-81,-71,-29
7,-81,-70,-29
7,-80,-70,-29
7,-81,-69,-29
7,-79,-70,-30
7,-80,-71,-30
7,-81,-71,-30
7,-81,-72,-30
7,-78,-71,-30
7,-80,-70,-30
7,-80,-70,-29
7,-80,-71,-30
7,-78,-71,-32
7,-79,-69,-31
7,-80,-69,-31
7,-78,-71,-30
7,-78,-71,-31
7,-80,-70,-30
7,-79,-72,-30
7,-80,-71,-29
7,-80,-71,-29
7,-78,-71,-29
7,-79,-70,-29
7,-79,-71,-29
7,-81,-70,-29
7,-80,-69,-29
7,-80,-69,-29
7,-80,-70,-29
7,-80,-70,-29
7,-78,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-79,-69,-29
7,-80,-70,-29
7,-80,-69,-29
7,-81,-70,-29
7,-80,-69,-29
7,-80,-72,-31
7,-79,-71,-31
7,-80,-70,-31
7,-79,-69,-31
7,-83,-70,-31
7,-82,-70,-30
7,-79,-70,-30
7,-79,-69,-29
7,-80,-70,-29
7,-80,-68,-30
7,-80,-70,-30
7,-79,-70,-30
7,-81,-70,-30
7,-78,-69,-30
7,-79,-69,-30
7,-81,-70,-30
7,-81,-70,-29
7,-79,-70,-30
7,-80,-69,-29
7,-80,-70,-30
7,-80,-71,-30
7,-79,-70,-30
7,-81,-69,-30
7,-80,-70,-29
7,-78,-71,-30
7,-78,-70,-30
7,-81,-70,-30
7,-79,-70,-30
7,-81,-70,-30
7,-80,-69,-30
7,-80,-70,-30
7,-80,-70,-30
7,-80,-71,-30
7,-80,-70,-30
7,-81,-70,-30
7,-81,-69,-31
7,-80,-69,-31
7,-80,-70,-32
7,-79,-71,-32
7,-80,-70,-29
7,-80,-69,-30
7,-79,-71,-29
7,-80,-69,-29
7,-80,-70,-29
7,-80,-69,-29
7,-80,-71,-29
7,-80,-71,-29
7,-81,-70,-29
7,-80,-71,-29
7,-81,-70,-29
7,-81,-70,-29
7,-81,-70,-29
7,-81,-71,-33
7,-81,-71,-29
7,-79,-71,-29
7,-79,-70,-29
7,-78,-69,-29
7,-79,-70,-29
7,-79,-70,-29
7,-79,-70,-29
7,-78,-70,-29
7,-81,-70,-29
7,-81,-69,-29
7,-80,-71,-29
7,-80,-69,-29
7,-80,-71,-29
7,-81,-69,-29
7,-78,-70,-29
7,-80,-69,-29
7,-80,-71,-29
7,-81,-69,-29
7,-81,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-80,-70,-33
7,-80,-70,-29
7,-80,-70,-30
7,-82,-70,-29
7,-80,-70,-29
7,-81,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-82,-71,-29
7,-80,-70,-29
7,-78,-70,-29
7,-80,-70,-29
7,-78,-70,-29
7,-78,-70,-29
7,-82,-70,-29
7,-79,-70,-29
7,-78,-69,-29
7,-78,-69,-29
7,-79,-69,-29
7,-78,-70,-29
7,-80,-70,-29
7,-80,-71,-29
7,-80,-71,-29
7,-79,-70,-29
7,-80,-72,-29
7,-80,-69,-29
7,-79,-69,-29
7,-79,-69,-30
7,-78,-69,-30
7,-79,-70,-30
7,-79,-70,-30
7,-79,-70,-30
7,-79,-69,-30
7,-79,-70,-30
7,-80,-72,-30
7,-80,-71,-30
7,-80,-72,-29
7,-78,-71,-29
7,-79,-69,-29
7,-80,-70,-30
7,-81,-70,-29
7,-80,-71,-28
7,-80,-71,-28
7,-78,-70,-29
7,-81,-71,-33
7,-81,-70,-33
7,-81,-70,-31
7,-79,-70,-30
7,-80,-73,-30
7,-81,-71,-29
7,-80,-71,-28
7,-80,-71,-29
7,-80,-70,-29
7,-80,-71,-28
7,-78,-70,-29
7,-79,-69,-28
7,-80,-70,-29
7,-79,-69,-29
7,-80,-72,-29
7,-80,-74,-28
7,-81,-71,-29
7,-80,-69,-29
7,-81,-69,-29
7,-80,-70,-28
7,-80,-70,-29
7,-81,-69,-29
7,-78,-68,-29
7,-79,-70,-29
7,-80,-70,-29
7,-79,-70,-29
7,-79,-70,-29
7,-80,-72,-29
7,-80,-71,-28
7,-80,-71,-29
7,-82,-71,-28
7,-83,-69,-29
7,-80,-69,-29
7,-81,-69,-29
7,-80,-70,-28
7,-80,-71,-29
7,-80,-70,-28
7,-79,-70,-28
7,-83,-69,-28
7,-81,-69,-29
7,-81,-69,-29
7,-80,-69,-29
7,-80,-69,-29
7,-81,-70,-29
7,-79,-70,-29
7,-81,-72,-28
7,-80,-72,-29
7,-79,-71,-28
7,-78,-72,-29
7,-78,-70,-29
7,-80,-70,-28
7,-79,-70,-29
7,-80,-71,-28
7,-81,-73,-29
7,-81,-70,-29
7,-80,-69,-29
7,-80,-72,-29
7,-78,-71,-29
7,-79,-70,-34
7,-80,-71,-29
7,-80,-71,-33
7,-80,-70,-29
7,-80,-72,-29
7,-80,-70,-29
7,-79,-70,-29
7,-81,-70,-29
7,-81,-70,-29
7,-80,-71,-28
7,-80,-71,-29
7,-80,-72,-29
7,-77,-70,-29
7,-80,-73,-29
7,-80,-72,-29
7,-80,-71,-28
7,-80,-73,-28
7,-80,-70,-29
7,-80,-71,-29
7,-80,-71,-29
7,-81,-72,-29
7,-81,-71,-28
7,-80,-70,-27
7,-80,-72,-32
7,-81,-72,-29
7,-80,-70,-29
7,-80,-70,-28
7,-78,-71,-29
7,-81,-72,-28
7,-79,-72,-28
7,-80,-71,-29
7,-80,-71,-29
7,-79,-72,-29
7,-79,-72,-29
7,-79,-71,-29
7,-77,-71,-33
7,-79,-71,-29
7,-80,-71,-32
7,-78,-70,-32
7,-79,-72,-29
7,-80,-71,-29
7,-80,-72,-29
7,-79,-71,-28
7,-80,-70,-29
7,-78,-71,-29
7,-80,-71,-29
7,-80,-70,-29
7,-78,-71,-29
7,-80,-70,-29
7,-79,-70,-29
7,-79,-70,-29
7,-78,-71,-28
7,-80,-72,-28
7,-79,-69,-29
7,-80,-71,-29
7,-79,-70,-29
7,-81,-71,-29
7,-81,-71,-29
7,-80,-71,-29
7,-79,-71,-29
7,-80,-70,-29
7,-80,-71,-29
7,-80,-70,-29
7,-80,-70,-28
7,-80,-72,-28
7,-80,-71,-29
7,-78,-71,-29
7,-78,-70,-29
7,-80,-71,-29
7,-81,-70,-29
7,-79,-70,-29
7,-78,-71,-28
7,-80,-71,-29
7,-79,-70,-29
7,-81,-70,-29
7,-80,-71,-28
7,-81,-71,-29
7,-80,-70,-29
7,-80,-71,-29
7,-80,-71,-29
7,-80,-71,-29
7,-80,-70,-28
7,-80,-73,-29
7,-80,-71,-28
7,-80,-70,-29
7,-80,-70,-28
7,-80,-70,-28
7,-79,-69,-32
7,-78,-71,-29
7,-78,-71,-28
7,-79,-69,-29
7,-78,-71,-29
7,-78,-70,-28
7,-80,-69,-29
7,-81,-74,-28
7,-80,-71,-29
7,-79,-72,-29
7,-80,-70,-29
7,-80,-72,-29
7,-79,-69,-29
7,-80,-68,-29
7,-79,-71,-29
7,-81,-71,-29
7,-80,-69,-29
7,-79,-68,-29
7,-80,-68,-29
7,-80,-68,-29
7,-78,-68,-28
7,-80,-69,-33
7,-81,-68,-29
7,-80,-68,-32
7,-80,-69,-29
7,-81,-69,-29
7,-80,-68,-29
7,-79,-70,-33
7,-80,-69,-29
7,-80,-70,-28
7,-80,-70,-28
7,-80,-70,-28
7,-79,-69,-29
7,-79,-70,-28
7,-79,-70,-29
7,-81,-69,-29
7,-80,-70,-28
7,-80,-70,-29
7,-80,-68,-28
7,-80,-69,-29
7,-80,-69,-29
7,-80,-70,-29
7,-81,-68,-29
7,-79,-69,-29
7,-79,-70,-28
7,-79,-69,-28
7,-81,-69,-28
7,-81,-69,-29
7,-81,-70,-28
7,-81,-71,-28
7,-80,-70,-28
7,-81,-70,-29
7,-80,-69,-29
7,-80,-69,-29
7,-81,-69,-29
7,-80,-69,-28
7,-79,-69,-29
7,-80,-69,-29
7,-79,-69,-28
7,-80,-69,-29
7,-80,-69,-29
7,-80,-69,-29
7,-79,-70,-28
7,-80,-71,-29
7,-81,-71,-29
7,-80,-69,-29
7,-80,-71,-29
7,-79,-69,-29
7,-81,-68,-29
7,-80,-68,-29
7,-78,-69,-29
7,-78,-69,-29
7,-81,-69,-29
7,-81,-69,-29
7,-81,-68,-29
7,-80,-69,-29
7,-79,-69,-29
7,-82,-70,-29
7,-80,-71,-29
7,-81,-70,-28
7,-80,-69,-29
7,-80,-70,-28
7,-78,-70,-29
7,-80,-71,-29
7,-81,-69,-29
7,-81,-69,-28
7,-81,-70,-29
7,-82,-70,-29
7,-80,-70,-29
7,-80,-70,-28
7,-80,-70,-29
7,-80,-69,-29
7,-80,-71,-29
7,-78,-71,-29
7,-80,-71,-29
7,-80,-71,-29
7,-79,-72,-29
7,-78,-71,-29
7,-78,-70,-28
7,-78,-70,-28
7,-82,-70,-28
7,-78,-71,-29
7,-78,-70,-29
7,-80,-70,-28
7,-81,-71,-29
7,-80,-71,-28
7,-78,-71,-28
7,-79,-70,-29
7,-78,-72,-29
7,-79,-71,-29
7,-77,-69,-29
7,-78,-71,-29
7,-79,-70,-29
7,-81,-69,-29
7,-78,-72,-29
7,-80,-71,-29
7,-80,-70,-29
7,-80,-71,-28
7,-80,-71,-28
7,-80,-71,-32
7,-79,-71,-29
7,-79,-71,-29
7,-80,-71,-29
7,-80,-71,-28
7,-81,-70,-28
7,-81,-70,-29
7,-78,-72,-29
7,-80,-70,-28
7,-78,-70,-29
7,-80,-70,-29
7,-80,-72,-28
7,-80,-70,-29
7,-81,-72,-29
7,-80,-71,-28
7,-82,-71,-29
7,-76,-71,-29
7,-78,-72,-29
7,-78,-71,-29
7,-78,-70,-29
7,-80,-71,-29
7,-79,-70,-29
7,-78,-71,-28
7,-80,-70,-29
7,-80,-70,-29
7,-81,-71,-29
7,-79,-71,-29
7,-79,-70,-29
7,-79,-70,-29
7,-81,-71,-29
7,-78,-71,-29
7,-80,-72,-28
7,-79,-71,-33
7,-79,-72,-28
7,-78,-70,-28
7,-79,-71,-29
7,-79,-70,-34
7,-79,-70,-29
7,-78,-71,-29
7,-79,-70,-28
7,-79,-71,-29
7,-79,-70,-29
7,-81,-70,-28
7,-79,-71,-29
7,-80,-71,-29
7,-80,-70,-28
7,-80,-71,-29
7,-82,-71,-33
7,-80,-71,-29
7,-80,-70,-28
7,-76,-71,-29
7,-77,-72,-29
7,-80,-69,-29
7,-79,-71,-29
7,-80,-69,-29
7,-77,-70,-29
7,-78,-71,-29
7,-78,-70,-29
7,-78,-69,-33
7,-80,-70,-28
7,-81,-70,-28
7,-79,-71,-28
7,-79,-70,-29
7,-79,-70,-29
7,-80,-71,-29
7,-80,-71,-29
7,-80,-73,-29
7,-81,-71,-29
7,-80,-70,-29
7,-80,-70,-29
7,-79,-71,-28
7,-80,-70,-29
7,-81,-72,-28
7,-80,-72,-29
7,-80,-71,-29
7,-80,-69,-29
7,-81,-71,-29
7,-81,-70,-29
7,-83,-70,-29
7,-79,-70,-29
7,-78,-71,-29
7,-78,-70,-29
7,-79,-71,-29
7,-78,-70,-29
7,-78,-70,-29
7,-76,-69,-28
7,-77,-71,-28
7,-78,-70,-29
7,-80,-69,-29
7,-78,-69,-29
7,-79,-71,-29
7,-77,-70,-29
7,-77,-68,-29
7,-80,-70,-29
7,-79,-70,-28
7,-80,-70,-29
7,-78,-70,-29
7,-79,-70,-29
7,-79,-70,-29
7,-79,-70,-28
7,-77,-71,-29
7,-78,-72,-28
7,-80,-71,-28
7,-78,-70,-28
7,-77,-71,-28
7,-77,-71,-29
7,-76,-70,-29
7,-75,-70,-28
7,-75,-70,-28
7,-78,-70,-29
7,-81,-69,-29
7,-78,-70,-29
7,-78,-71,-29
7,-79,-70,-33
7,-79,-72,-29
7,-79,-71,-29
7,-80,-71,-29
7,-78,-70,-29
7,-78,-69,-29
7,-79,-70,-29
7,-80,-70,-29
7,-79,-70,-29
7,-76,-71,-29
7,-76,-70,-29
7,-77,-70,-29
7,-78,-70,-29
7,-78,-72,-29
7,-81,-71,-29
7,-78,-71,-28
7,-78,-71,-28
7,-77,-70,-29
7,-78,-71,-28
7,-79,-70,-29
7,-78,-71,-29
7,-77,-69,-34
7,-77,-70,-29
7,-79,-72,-29
7,-79,-73,-29
7,-78,-70,-29
7,-78,-71,-29
7,-78,-71,-29
7,-78,-70,-29
7,-79,-70,-29
7,-78,-70,-29
7,-77,-70,-28
7,-78,-70,-29
7,-80,-71,-28
7,-78,-70,-29
7,-78,-72,-29
7,-79,-71,-29
7,-78,-71,-29
7,-79,-71,-29
7,-79,-70,-29
7,-79,-72,-29
7,-78,-71,-29
7,-78,-71,-29
7,-80,-70,-29
7,-78,-70,-29
7,-78,-70,-29
7,-78,-71,-29
7,-79,-69,-29
7,-81,-71,-29
7,-78,-71,-29
7,-79,-70,-29
7,-80,-71,-29
7,-80,-71,-29
7,-78,-71,-29
7,-77,-70,-29
7,-79,-70,-29
7,-78,-71,-29
7,-78,-71,-29
7,-80,-70,-29
7,-79,-71,-28
7,-76,-72,-28
7,-78,-71,-28
7,-79,-72,-29
7,-80,-73,-29
7,-80,-73,-33
7,-78,-71,-28
7,-78,-70,-28
7,-80,-71,-28
7,-80,-70,-29
7,-79,-73,-29
7,-78,-72,-29
7,-79,-73,-29
7,-79,-72,-29
7,-78,-69,-29
7,-79,-70,-29
7,-79,-71,-29
7,-79,-70,-29
7,-78,-69,-29
7,-77,-69,-29
7,-77,-73,-29
7,-76,-72,-29
7,-76,-70,-28
7,-79,-72,-29
7,-77,-71,-28
7,-78,-71,-29
7,-79,-72,-28
7,-79,-70,-28
7,-78,-71,-29
7,-77,-69,-29
7,-77,-69,-29
7,-78,-69,-29
7,-77,-72,-29
7,-78,-71,-29
7,-80,-71,-29
7,-79,-73,-29
7,-78,-71,-29
7,-79,-70,-29
7,-79,-70,-29
7,-80,-72,-29
7,-78,-71,-29
7,-79,-69,-29
7,-77,-72,-29
7,-77,-70,-29
7,-79,-70,-29
7,-79,-71,-28
7,-78,-71,-28
7,-80,-70,-28
7,-80,-70,-29
7,-78,-71,-29
7,-80,-70,-29
7,-78,-70,-29
7,-80,-70,-29
7,-78,-69,-29
7,-77,-71,-29
7,-78,-70,-28
7,-78,-70,-29
7,-79,-70,-29
7,-78,-70,-34
7,-78,-69,-29
7,-79,-72,-29
7,-78,-73,-29
7,-77,-71,-29
7,-79,-72,-29
7,-77,-70,-29
7,-78,-69,-29
7,-79,-71,-29
7,-78,-71,-29
7,-79,-71,-29
7,-79,-70,-29
7,-78,-71,-29
7,-78,-71,-29
7,-79,-71,-29
7,-77,-71,-29
7,-78,-68,-29
7,-80,-71,-28
7,-79,-70,-29
7,-80,-70,-29
7,-80,-71,-29
7,-79,-71,-29
7,-79,-70,-29
7,-78,-72,-29
7,-78,-72,-29
7,-79,-70,-29
7,-79,-70,-29
7,-78,-70,-29
7,-78,-69,-29
7,-79,-70,-28
7,-79,-70,-29
7,-79,-70,-28
7,-79,-70,-29
7,-79,-71,-29
7,-78,-69,-29
7,-77,-69,-29
7,-77,-69,-29
7,-79,-69,-29
7,-78,-70,-29
7,-78,-70,-29
7,-79,-71,-29
7,-79,-72,-29
7,-78,-71,-28
7,-78,-71,-29
7,-78,-71,-29
7,-78,-70,-28
7,-77,-71,-29
7,-78,-71,-29
7,-78,-71,-29
7,-79,-70,-29
7,-80,-70,-29
7,-80,-71,-28
7,-79,-71,-29
7,-77,-71,-28
7,-79,-71,-29
7,-77,-71,-28
7,-80,-69,-28
7,-80,-70,-29
7,-78,-71,-29
7,-79,-71,-29
7,-77,-73,-29
7,-79,-71,-29
7,-79,-70,-29
7,-79,-72,-29
7,-80,-71,-29
7,-78,-72,-29
7,-77,-69,-29
7,-80,-70,-29
7,-80,-69,-29
7,-79,-73,-29
7,-78,-70,-29
7,-78,-71,-29
7,-77,-71,-28
7,-77,-72,-28
7,-79,-71,-28
7,-78,-71,-31
7,-80,-72,-29
7,-79,-71,-29
7,-79,-70,-29
7,-78,-70,-28
7,-80,-71,-29
7,-80,-71,-29
7,-79,-72,-29
7,-78,-71,-29
7,-78,-70,-33
7,-77,-72,-29
7,-77,-70,-28
7,-77,-69,-28
7,-80,-70,-29
7,-78,-69,-28
7,-79,-72,-29
7,-78,-71,-28
7,-77,-73,-29
7,-77,-71,-29
7,-76,-72,-28
7,-77,-73,-29
7,-79,-71,-29
7,-79,-72,-29
7,-77,-72,-29
7,-78,-74,-29
7,-78,-71,-29
7,-79,-71,-29
7,-77,-72,-29
7,-77,-72,-29
7,-75,-70,-29
7,-76,-71,-29
7,-79,-69,-29
7,-77,-69,-29
7,-77,-70,-28
7,-76,-71,-33
7,-77,-69,-29
7,-78,-71,-28
7,-80,-70,-29
7,-79,-72,-28
7,-76,-70,-28
7,-79,-74,-29
7,-78,-71,-29
7,-77,-71,-29
7,-79,-71,-28
7,-79,-71,-29
7,-78,-70,-29
7,-79,-71,-28
7,-79,-71,-28
7,-79,-70,-29
7,-80,-71,-28
7,-79,-69,-29
7,-79,-69,-29
7,-80,-70,-28
7,-81,-69,-29
7,-79,-70,-28
7,-79,-70,-28
7,-77,-70,-28
7,-80,-71,-33
7,-79,-71,-29
7,-77,-70,-29
7,-76,-70,-29
7,-79,-70,-29
7,-79,-69,-29
7,-77,-70,-33
7,-78,-70,-29
7,-78,-69,-29
7,-78,-70,-29
7,-80,-70,-29
7,-79,-70,-29
7,-81,-70,-29
7,-79,-69,-29
7,-79,-68,-29
7,-78,-70,-29
7,-78,-69,-28
7,-78,-69,-34
7,-78,-70,-29
7,-78,-70,-29
7,-79,-70,-33
7,-79,-69,-34
7,-81,-68,-31
7,-79,-70,-31
7,-80,-69,-31
7,-79,-69,-31
7,-78,-68,-32
7,-78,-69,-32
7,-79,-69,-31
7,-79,-69,-31
7,-79,-70,-31
7,-79,-70,-30
7,-78,-69,-31
7,-78,-70,-32
7,-78,-71,-32
7,-78,-70,-32
7,-80,-69,-34
7,-79,-68,-33
7,-79,-69,-32
7,-80,-70,-31
7,-78,-70,-32
7,-79,-69,-29
7,-80,-69,-29
7,-78,-70,-29
7,-80,-69,-29
7,-79,-69,-29
7,-79,-69,-29
7,-79,-70,-29
7,-79,-69,-29
7,-80,-69,-29
7,-81,-69,-29
7,-79,-68,-29
7,-79,-69,-29
7,-80,-69,-29
7,-80,-70,-29
7,-79,-68,-28
7,-79,-69,-29
7,-78,-69,-29
7,-79,-69,-35
7,-80,-70,-30
7,-78,-68,-31
7,-79,-69,-29
7,-80,-71,-29
7,-79,-69,-29
7,-78,-70,-29
7,-78,-69,-29
7,-79,-69,-29
7,-77,-70,-29
7,-78,-69,-29
7,-79,-69,-29
7,-78,-69,-29
7,-79,-68,-29
7,-80,-69,-29
7,-78,-70,-29
7,-77,-70,-30
7,-78,-69,-30
7,-77,-71,-31
7,-77,-70,-28
7,-77,-69,-29
7,-75,-69,-29
7,-78,-70,-28
7,-80,-69,-28
7,-78,-70,-28
7,-78,-70,-29
7,-77,-71,-28
7,-77,-70,-28
7,-79,-69,-29
7,-76,-70,-28
7,-78,-70,-28
7,-79,-70,-28
7,-78,-69,-29
7,-78,-69,-29
7,-78,-71,-29
7,-76,-70,-28
7,-77,-69,-28
7,-78,-70,-29
7,-76,-69,-33
7,-78,-69,-31
7,-77,-71,-31
7,-80,-70,-32
7,-79,-70,-31
7,-78,-69,-30
7,-78,-69,-31
7,-78,-69,-32
7,-79,-70,-31
7,-79,-69,-32
7,-79,-69,-30
7,-77,-69,-30
7,-79,-70,-29
7,-76,-71,-29
7,-78,-70,-29
7,-77,-69,-29
7,-77,-70,-30
7,-79,-71,-31
7,-78,-70,-31
7,-78,-70,-31
7,-78,-69,-29
7,-77,-70,-30
7,-79,-70,-29
7,-79,-70,-29
7,-78,-69,-29
7,-78,-69,-29
7,-77,-70,-28
7,-78,-71,-29
7,-78,-70,-28
7,-78,-69,-28
7,-79,-71,-28
7,-78,-69,-28
7,-78,-70,-28
7,-77,-69,-29
7,-77,-70,-29
7,-78,-70,-28
7,-78,-69,-28
7,-80,-70,-29
7,-79,-69,-29
7,-78,-70,-29
7,-80,-70,-34
7,-80,-70,-34
7,-80,-69,-31
7,-79,-69,-31
7,-78,-69,-31
7,-79,-69,-31
7,-79,-71,-31
7,-78,-71,-32
7,-77,-69,-32
7,-77,-69,-33
7,-79,-69,-33
7,-81,-70,-34
7,-78,-70,-33
7,-80,-70,-32
7,-80,-69,-32
7,-79,-71,-31
7,-80,-71,-30
7,-79,-69,-31
7,-79,-72,-34
7,-77,-70,-32
7,-78,-69,-35
7,-80,-70,-32
7,-80,-70,-36
7,-79,-70,-34
7,-80,-69,-34
7,-79,-69,-37
7,-79,-69,-32
7,-79,-69,-30
7,-82,-70,-31
7,-78,-69,-31
7,-80,-70,-28
7,-79,-70,-28
7,-78,-71,-28
7,-79,-69,-29
7,-77,-70,-28
7,-78,-70,-28
7,-79,-70,-29
7,-80,-70,-29
7,-78,-71,-29
7,-79,-70,-29
7,-79,-69,-29
7,-78,-70,-29
7,-79,-69,-29
7,-81,-70,-29
7,-79,-70,-29
7,-79,-70,-29
7,-78,-70,-29
7,-78,-70,-29
7,-77,-70,-29
7,-78,-69,-29
7,-78,-70,-29
7,-79,-69,-29
7,-78,-69,-30
7,-76,-70,-30
7,-80,-70,-29
7,-78,-70,-29
7,-77,-70,-29
7,-80,-70,-29
7,-80,-70,-29
7,-78,-69,-29
7,-78,-70,-29
7,-79,-68,-29
7,-79,-70,-29
7,-77,-70,-29
7,-79,-69,-29
7,-78,-71,-29
7,-80,-70,-29
7,-77,-69,-29
7,-78,-70,-29
7,-78,-69,-29
7,-79,-70,-29
7,-79,-70,-29
7,-80,-70,-29
7,-79,-70,-28
7,-79,-70,-29
7,-80,-70,-28
7,-80,-69,-28
7,-79,-69,-29
7,-81,-71,-29
7,-79,-70,-29
7,-80,-70,-29
7,-77,-69,-29
7,-79,-71,-29
7,-81,-70,-30
7,-78,-70,-30
7,-80,-70,-30
7,-79,-70,-30
7,-79,-70,-30
7,-80,-70,-29
7,-81,-69,-29
7,-79,-70,-30
7,-78,-70,-30
7,-80,-70,-31
7,-80,-70,-32
7,-79,-71,-32
7,-82,-70,-30
7,-77,-71,-29
7,-80,-69,-29
7,-78,-71,-29
7,-79,-69,-29
7,-78,-69,-29
7,-79,-70,-29
7,-78,-70,-29
7,-79,-69,-29
7,-80,-71,-29
7,-80,-70,-29
7,-78,-69,-29
7,-80,-72,-29
7,-79,-70,-29
7,-78,-70,-29
7,-80,-68,-29
7,-79,-69,-29
7,-79,-71,-29
7,-79,-70,-29
7,-80,-70,-29
7,-78,-70,-29
7,-78,-69,-29
7,-79,-70,-29
7,-80,-70,-29
7,-79,-71,-29
7,-78,-70,-29
7,-80,-69,-29
7,-80,-70,-29
7,-80,-71,-29
7,-78,-71,-29
7,-78,-69,-29
7,-78,-70,-29
7,-78,-71,-29
7,-80,-69,-28
7,-78,-70,-29
7,-78,-69,-29
7,-77,-70,-29
